Date of Interview,Client name,Industry,Location,position,skillset,Interview Type,Gender,Candidate Current Location,Candidate Job Location,Interview Venue,Candidate Native location,necessary_permission,unscheduled_meetings,followup_3hours_call,alternative_number,resume_printout_JD,venue_details,shared_call_letter,Expected Attendance,Observed Attendance,Marital Status
25.5.2016,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk-In,Female,Chennai,Chennai,Chennai,Chennai,No,Yes,Yes,Yes,No,No,No/Need to Check,No,No,Single
25.5.2016,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk-In,Male,Chennai,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
25.5.2016,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk-In,Female,Chennai,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
25-5-2016,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk-In,Male,Chennai,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
25-5-2016,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk-In,Male,Chennai,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
25-5-2016,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk-In,Female,Chennai,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
25-5-2016,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk-In,Female,Chennai,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
25-5-2016,ANZ,BFSI,Bangalore,Niche,Banking Operations,Scheduled Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
25.05.16,ANZ,BFSI,Bangalore,Niche,Banking Operations,Scheduled Walk-In,Male,Bangalore,Bangalore,Bangalore,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
25.05.16,ANZ,BFSI,Bangalore,Niche,Banking Operations,Scheduled ,Male,Bangalore,Bangalore,Bangalore,Pune,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
25.05.16,ANZ,BFSI,Bangalore,Niche,Banking Operations,Scheduled ,Male,Bangalore,Bangalore,Bangalore,Mumbai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
25.05.16,ANZ,BFSI,Bangalore,Niche,Banking Operations,Scheduled ,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
25.5.2016,ANZ,BFSI,Bangalore,Niche,Banking Operations,Scheduled ,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
25.5.2016,ANZ,BFSI,Bangalore,Niche,Banking Operations,Scheduled ,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
25.5.2016,ANZ,BFSI,Bangalore,Niche,Banking Operations,Scheduled ,Female,Bangalore,Bangalore,Bangalore,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
25.5.2016,ANZ,BFSI,Bangalore,Niche,Banking Operations,Scheduled ,Male,Bangalore,Bangalore,Bangalore,Pune,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
25-05-2016,ANZ,BFSI,Bangalore,Niche,Banking Operations,Scheduled ,Female,Bangalore,Bangalore,Bangalore,Hyderabad,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
25.05.2016,ANZ,BFSI,Bangalore,Niche,Banking Operations,Scheduled ,Male,Bangalore,Bangalore,Bangalore,Kolkata,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
25.05.2016,ANZ,BFSI,Bangalore,Niche,Banking Operations,Scheduled ,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
25.05.2016,ANZ,BFSI,Bangalore,Niche,Banking Operations,Scheduled ,Male,Bangalore,Bangalore,Bangalore,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
25.05.2016,ANZ,BFSI,Bangalore,Niche,Banking Operations,Scheduled ,Male,Bangalore,Bangalore,Bangalore,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
25.5.2016,ANZ,BFSI,Bangalore,Niche,Banking Operations,Scheduled ,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
25.5.2016,ANZ,BFSI,Bangalore,Niche,Banking Operations,Scheduled ,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
25.5.2016,ANZ,BFSI,Bangalore,Niche,Banking Operations,Scheduled ,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
25.5.2016,ANZ,BFSI,Bangalore,Niche,Banking Operations,Scheduled ,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
25-5-2016,ANZ,BFSI,Bangalore,Niche,Banking Operations,Scheduled ,Male,Bangalore,Bangalore,Bangalore,Trivandrum,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
25-5-2016,ANZ,BFSI,Bangalore,Niche,Banking Operations,Scheduled ,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
25-5-2016,ANZ,BFSI,Bangalore,Niche,Banking Operations,Scheduled ,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
25-5-2016,ANZ,BFSI,Bangalore,Niche,Banking Operations,Scheduled ,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Female,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Female,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Female,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Female,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Female,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Female,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Female,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Female,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Female,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Female,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Female,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Married
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Female,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Female,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Female,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Female,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Female,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Female,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Married
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Married
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Female,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Married
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Married
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
04/12/16,Standard Chartered Bank,BFSI,Bangalore,Routine,Fresher,Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
13.04.2016,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
13.04.2016,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walk-In,Male,Bangalore,Bangalore,Bangalore,Chennai,,,,,,,,No,Yes,Single
13.04.2016,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walk-In,Female,Bangalore,Bangalore,Bangalore,Bangalore,No,,,,,,,No,No,Single
13.04.2016,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walk-In,Male,Bangalore,Bangalore,Bangalore,Chennai,,,,,,,,No,No,Single
13.04.2016,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walk-In,Male,Bangalore,Bangalore,Bangalore,Chennai,,,,,,,,No,Yes,Married
13.04.2016,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walk-In,Male,Bangalore,Bangalore,Bangalore,Kolkata,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
13.04.2016,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walk-In,Female,Bangalore,Bangalore,Bangalore,Allahabad,,,,,,,,No,No,Single
13.04.2016,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walk-In,Female,Bangalore,Bangalore,Bangalore,Chennai,,,,,,,,No,Yes,Single
13.04.2016,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walk-In,Female,Bangalore,Bangalore,Bangalore,Panjim,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
13.04.2016,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walk-In,Male,Bangalore,Bangalore,Bangalore,Mumbai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
13.04.2016,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walk-In,Male,Bangalore,Bangalore,Bangalore,Hyderabad,,,,,,,,No,Yes,Single
13.04.2016,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walk-In,Male,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
13.04.2016,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walk-In,Female,Bangalore,Bangalore,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
